  G-   F-  AOD- ASM- SSA- Cheightkm Calbedo-  distancekm  Rinkm    Routkm    wavminnm   wavmaxnm    DoDc-    ZoZc-
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    4.000e+002     4.100e+002     6.033e+000     8.851e+000
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    5.000e+002     5.100e+002     1.071e+001     1.683e+001
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    6.000e+002     6.100e+002     1.659e+001     2.740e+001
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    7.000e+002     7.100e+002     2.320e+001     3.980e+001
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    8.000e+002     8.100e+002     3.024e+001     5.336e+001
 0.070   0.050   0.100   0.800   0.950      0.500        5.0e-001      6.70e+000    1.2e+001    3.500e+001    9.000e+002     9.100e+002     3.751e+001     6.760e+001
