0.0 1883.01102
0.0 1887.64923
53.511505 1892.28699
58.467854 1896.92459
132.999916 1901.56158
21.219887 1906.19812
-48.290831 1910.83435
13.739238 1915.47043
28.616062 1920.1059
-35.919086 1924.74091
-18.506956 1929.37561
-65.615838 1934.01001
48.467106 1938.6441
43.511659 1943.27759
48.475215 1947.91077
48.465079 1952.54349
-13.553005 1957.17575
28.652131 1961.80786
-75.563138 1966.43951
65.859455 1971.07071
38.566179 1975.70145
-8.591259 1980.33203
21.211739 1984.96216
-23.495011 1989.59167
-8.588725 1994.22089
1.337516 1998.84979
-117.752365 2003.47855
-75.610753 2008.10654
21.197371 2012.73422
11.257893 2017.3616
-45.83346 2021.98853
46.0418 2026.61514
-1.143118 2031.2413
-58.226384 2035.867
16.245773 2040.4924
11.264825 2045.11734
26.176456 2049.74197
-1.143166 2054.36615
-68.200199 2058.99002
-70.676177 2063.61343
-6.113281 2068.23654
46.03595 2072.85919
-3.62578 2077.48123
-88.113686 2082.10327
36.123448 2086.72485
-18.519399 2091.34583
-43.357064 2095.96649
-35.909937 2100.5867
98.138515 2105.20676
65.862221 2109.82635
-6.11354 2114.44534
36.09572 2119.06403
130.468727 2123.6824
-23.492885 2128.30048
-6.112877 2132.91779
90.690472 2137.53494
56.00187 2142.15179
113.064193 2146.76819
6.301213 2151.38412
43.587219 2155.9996
8.786866 2160.61493
-85.550766 2165.22949
-6.112236 2169.84406
13.749036 2174.45801
-1.143505 2179.07166
48.501702 2183.68484
8.787979 2188.29773
-43.338753 2192.91031
16.249374 2197.52228
-127.816833 2202.13379
-6.106551 2206.745
1.340172 2211.35574
53.466151 2215.96634
-73.142488 2220.57648
-60.786934 2225.186
-8.591757 2229.79553
-87.983244 2234.4043
-105.442496 2239.01276
-102.909114 2243.62076
46.0418 2248.22845
-8.591259 2252.83569
-53.321389 2257.44278
-8.603356 2262.0491
36.091282 2266.65512
-85.554243 2271.26114
13.750195 2275.86639
118.004932 2280.47119
13.754261 2285.07568
-25.967929 2289.67972
28.655769 2294.28345
-6.107446 2298.88687
78.298727 2303.48984
-43.335104 2308.09219
33.6054 2312.6944
-73.148671 2317.29614
-55.750326 2321.89758
38.572676 2326.49841
-1.143696 2331.09894
115.637896 2335.69901
16.243141 2340.29892
-122.719585 2344.89822
-43.346066 2349.49707
-1.143599 2354.09561
-48.296921 2358.69385
-18.509282 2363.29163
-45.829587 2367.88895
11.262597 2372.48581
38.592262 2377.08237
48.528393 2381.67847
65.862221 2386.27441
41.042011 2390.8696
68.376959 2395.46463
21.184019 2400.0592
-8.597458 2404.65332
11.277359 2409.24698
-102.987708 2413.84033
-50.769004 2418.43338
-11.07743 2423.02597
28.66185 2427.6181
33.61107 2432.20993
16.24176 2436.80115
31.159661 2441.39221
-78.131049 2445.98282
90.85286 2450.57297
-25.965739 2455.16266
-8.590897 2459.75189
33.613909 2464.34082
16.231458 2468.92944
13.758343 2473.51761
13.750774 2478.10516
58.438133 2482.69272
-6.108475 2487.27951
-1.143408 2491.866
90.775033 2496.45218
-18.52018 2501.0379
63.449098 2505.62317
-23.481111 2510.20813
73.383293 2514.79279
-55.807114 2519.37668
28.671761 2523.96057
-6.105647 2528.54385
-6.110286 2533.12683
43.498942 2537.7092
48.530448 2542.29126
-90.523504 2546.87302
-13.562314 2551.45432
-21.020008 2556.035
-6.112236 2560.61584
-130.259079 2565.19592
26.184253 2569.7757
16.23009 2574.35455
60.924463 2578.93372
-8.588725 2583.51196
75.80492 2588.0899
26.160949 2592.66754
-25.960273 2597.24487
152.925504 2601.8219
-13.555997 2606.39832
-6.114708 2610.97443
46.051721 2615.54993
13.758343 2620.12512
-55.717703 2624.69971
16.240936 2629.27429
-11.069947 2633.84827
-13.557005 2638.42194
-8.588362 2642.9953
48.52427 2647.56805
-53.253712 2652.1405
