0.0028809 3800.0
0.0031444 3850.0
0.0035839 3900.0
0.0040448 3950.0
0.0044574 4000.0
0.0050778 4050.0
0.0055167 4100.0
0.0061285 4150.0
0.0069622 4200.0
0.007657 4250.0
0.0082775 4300.0
0.0089068 4350.0
0.0096536 4400.0
0.010716 4450.0
0.011461 4500.0
0.012094 4550.0
0.013431 4600.0
0.014529 4650.0
0.015265 4700.0
0.016448 4750.0
0.017528 4800.0
0.0187 4850.0
0.019724 4900.0
0.020901 4950.0
0.022537 5000.0
0.024324 5050.0
0.025885 5100.0
0.027884 5150.0
0.030027 5200.0
0.032306 5250.0
0.034348 5300.0
0.036668 5350.0
0.039053 5400.0
0.041237 5450.0
0.043315 5500.0
0.045751 5550.0
0.048178 5600.0
0.050147 5650.0
0.051853 5700.0
0.053902 5750.0
0.055782 5800.0
0.057519 5850.0
0.059426 5900.0
0.061043 5950.0
0.062446 6000.0
0.063914 6050.0
0.065459 6100.0
0.066796 6150.0
0.06811 6200.0
0.069017 6250.0
0.070495 6300.0
0.071503 6350.0
0.072593 6400.0
0.073891 6450.0
0.074803 6500.0
0.075607 6550.0
0.076801 6600.0
0.077225 6650.0
0.077938 6700.0
0.078425 6750.0
0.079303 6800.0
0.080383 6850.0
0.081768 6900.0
0.082674 6950.0
0.083719 7000.0
0.084981 7050.0
0.085526 7100.0
0.087065 7150.0
0.088396 7200.0
0.089421 7250.0
0.090786 7300.0
0.0 7350.0
0.0 7400.76666667
0.0 7451.53333333
0.0 7502.3
0.0 7553.06666667
0.0 7603.83333333
0.0 7654.6
0.0 7705.36666667
0.0 7756.13333333
0.0 7806.9
0.0 7857.66666667
0.0 7908.43333333
0.0 7959.2
0.0 8009.96666667
0.0 8060.73333333
0.0 8111.5
0.0 8162.26666667
0.0 8213.03333333
0.0 8263.8
0.0 8314.56666667
0.0 8365.33333333
0.0 8416.1
0.0 8466.86666667
0.0 8517.63333333
0.0 8568.4
0.0 8619.16666667
0.0 8669.93333333
0.0 8720.7
0.0 8771.46666667
0.0 8822.23333333
0.0 8873.0
0.0 8923.76666667
0.0 8974.53333333
0.0 9025.3
0.0 9076.06666667
0.0 9126.83333333
0.0 9177.6
0.0 9228.36666667
0.0 9279.13333333
0.0 9329.9
0.0 9380.66666667
0.0 9431.43333333
0.0 9482.2
0.0 9532.96666667
0.0 9583.73333333
0.0 9634.5
0.0 9685.26666667
0.0 9736.03333333
0.0 9786.8
0.0 9837.56666667
0.0 9888.33333333
0.0 9939.1
0.0 9989.86666667
0.0 10040.6333333
0.0 10091.4
0.0 10142.1666667
0.0 10192.9333333
0.0 10243.7
0.0 10294.4666667
0.0 10345.2333333
0.0 10396.0
